ENDEKS;DATE;SESSION;LOW;HIGH;CLOSE;USD BASED;EURO BASED
XU100;25.03.2003;1;8892.65;9175.01;9072.99;304.65;333.69
XU100;25.03.2003;2;8949.04;9333.54;9187.88;308.51;337.91
XU100;26.03.2003;1;9187.88;9721.85;9486.58;324.94;357.48
XU100;26.03.2003;2;9329.39;9532.38;9408.46;322.26;354.54
XU100;27.03.2003;1;9397.62;9542.33;9479.42;323.65;353.57
XU100;27.03.2003;2;9356.2;9572.25;9572.25;326.82;357.04
XU100;28.03.2003;1;9407.66;9572.25;9461.68;322.54;352.23
XU100;28.03.2003;2;9456.94;9631.43;9631.43;328.33;358.55
XU100;31.03.2003;1;9481.01;9644.9;9534.44;326.58;351.66
XU100;31.03.2003;2;9371.49;9534.44;9475.09;324.55;349.47
XU100;01.04.2003;1;9475.09;9595.39;9551.73;328.01;352.68
XU100;01.04.2003;2;9543.11;9773.83;9773.83;335.63;360.88
XU100;02.04.2003;1;9610.71;9797.32;9754.39;336.61;364.34
XU100;02.04.2003;2;9671.31;9874.53;9804.88;338.35;366.23
XU100;03.04.2003;1;9804.88;10022.7;10021.22;349.58;381.69
XU100;03.04.2003;2;9950.34;10200.9;10153.15;354.18;386.72
XU100;04.04.2003;1;10153.15;10504.17;10387.75;366.94;400.9
XU100;04.04.2003;2;10292.54;10422.25;10415.02;367.9;401.96
XU100;07.04.2003;1;10415.02;10718.7;10640.08;377.35;417.85
XU100;07.04.2003;2;10579.9;10777.81;10742.99;381;421.89
XU100;08.04.2003;1;10557.35;10775.27;10630.03;379.81;416.56
XU100;08.04.2003;2;10445.38;10687.91;10512.85;375.62;411.97
